Summary,URL,Country_Pair
"France–Mexico relations refers to the diplomatic relations between France and Mexico. Both nations are members of the G-20 major economies, Organisation for Economic Co-operation and Development and the United Nations.",https://en.wikipedia.org/wiki/France%E2%80%93Mexico_relations,France–Mexico relations
"Mexico–Russia relations refers to the diplomatic relations between the United Mexican States and the Russian Federation. Both nations are members of the Asia-Pacific Economic Cooperation, G-20 major economies and the United Nations.",https://en.wikipedia.org/wiki/Mexico%E2%80%93Russia_relations,Mexico–Russia relations
India–Mexico relations refers to the diplomatic relations between  India and Mexico. Both nations are members of the G-20 major economies and the United Nations.,https://en.wikipedia.org/wiki/India%E2%80%93Mexico_relations,India–Mexico relations
"Brazil–Mexico relations are the diplomatic and bilateral relations between the Federative Republic of Brazil and the United Mexican States. Together, Brazil and Mexico account as the most populous nations in Latin America and both nations have the largest global emerging economies and are considered to be regional powers. Both countries are members of the Community of Latin American and Caribbean States, G-20 major economies, Latin American Integration Association, Organization of American States, Organization of Ibero-American States and the United Nations.",https://en.wikipedia.org/wiki/Brazil%E2%80%93Mexico_relations,Brazil–Mexico relations
"Canada–Mexico relations are relations between Canada and the United Mexican States. Although historic ties between the two nations have been dormant, relations between Canada and Mexico have positively changed in recent years, seeing as both countries brokered the NAFTA. They were on different sides of the Cold War Spectrum (Canada was a member of NATO while Mexico was in the Non-Aligned Movement, though Mexico later left; the two countries were, however, allies in World War II).
Both nations are members of the Asia-Pacific Economic Cooperation, G-20 major economies, Organization of American States, Organisation for Economic Co-operation and Development and the United Nations.",https://en.wikipedia.org/wiki/Canada%E2%80%93Mexico_relations,Canada–Mexico relations
"Mexico and the Philippines share a common history dating from when both countries were part of the Spanish Empire as the Viceroyalty of New Spain. Both nations are members of the Asia-Pacific Economic Cooperation, Association of Academies of the Spanish Language and the United Nations.",https://en.wikipedia.org/wiki/Mexico%E2%80%93Philippines_relations,Mexico–Philippines relations
"Nicaragua–Russia relations are the relationships between the two countries, Russia and Nicaragua. 
Diplomatic missions were signed on October 18, 1979, between Nicaragua and the Soviet Union a few months after the Sandinista revolution. Russia is sole successor to the Soviet Union, so ties have naturally continued with Russia since the Belavezha Accords. Russia has an embassy in Managua. Nicaragua has an embassy in Moscow.",https://en.wikipedia.org/wiki/Nicaragua%E2%80%93Russia_relations,Nicaragua–Russia relations
"Mexico–Nicaragua relations refers to the diplomatic relations between Mexico and Nicaragua. Both nations are members of the Association of Caribbean States, Community of Latin American and Caribbean States, Organization of American States, Organization of Ibero-American States and the United Nations.",https://en.wikipedia.org/wiki/Mexico%E2%80%93Nicaragua_relations,Mexico–Nicaragua relations
"India-Nicaragua relations refers to bilateral relations between India and Nicaragua. Relations have been limited to Central American Integration System dialogue and visits by Nicaraguan Ministers to India. India maintains an honorary consul general in Nicaragua, concurrently accredited to the Indian embassy in Panama City and Nicaragua used to maintain an embassy in India. It was reduced to an honorary consulate general in New Delhi.",https://en.wikipedia.org/wiki/India%E2%80%93Nicaragua_relations,India–Nicaragua relations
"Colombia–Nicaragua relations entail the diplomatic relations between the Republic of Colombia and the Republic of Nicaragua. The relationship between the two Hispanic American countries has evolved amid conflicts over the San Andrés y Providencia Islands located in the Caribbean sea close to the Nicaraguan shoreline and the maritime boundaries covering 150,000 km² that included the islands of San Andrés, Providencia and Santa Catalina and the banks of Roncador, Serrana, Serranilla and Quitasueño as well as the 82nd meridian west which Colombia claims as a border but which the International Court has sided with Nicaragua in disavowing. The archipelago has been under Colombian control since 1931 when a treaty was signed during US occupation of Nicaragua, giving Colombia control over the islands.",https://en.wikipedia.org/wiki/Colombia%E2%80%93Nicaragua_relations,Colombia–Nicaragua relations
Holy See – Nicaragua relations have a long history of close Church-State cooperation.,https://en.wikipedia.org/wiki/Holy_See%E2%80%93Nicaragua_relations,Holy See–Nicaragua relations
"Abkhazia–Nicaragua relations refers to bilateral foreign relations between the Republic of Abkhazia and Nicaragua.  Nicaragua recognized Abkhazia and South Ossetia on September 5, 2008.
At a press conference in November 2008, Nicaraguan Foreign Minister Samuel Santos Lopez said, ""Certainly, we think that the decision [to recognize independent Abkhazia and South Ossetia] was fair and appropriate. They [the republics] must be given time for inner formalities. We will coordinate the possibility and terms of direct diplomatic relations at a convenient moment. Obviously and logically, we will be acting via our friends, probably Russia, to establish closer contacts and diplomatic relations [with the republics].""Abkhazia and Nicaragua formally established diplomatic relations on September 10, 2009, after an Abkhazian delegation visited with President Daniel Ortega in the Central American nation.From 18 to 21 July 2010, a state delegation from Abkhazia visited Nicaragua headed by President Bagapsh. On 19 July, the delegation was joined by a delegation from South Ossetia headed by President Eduard Kokoity. On the same day, both Presidents attended the official events to the 31st birthday of the Sandinist Revolution. On 20 July, the Presidents of Abkhazia and Nicaragua signed agreements on friendship and cooperation, visa-free travel up to 90 days, trade-economic relations, commercial shipping, air services and cooperation between the National Bank of the Republic of Abkhazia and the Central Bank of Nicaragua. The Presidents also awarded each other the highest decorations of their countries.On 16 April 2012, Abkhazia openened an embassy in Nicaragua when Zaur Gvajava (already ambassador to Venezuela) received his credentials from President Alexander Ankvab. On 27 June 2012, the Nicaraguan ambassador Luis Cuadra presented his credentials to Abkhazia's Foreign Minister Viacheslav Chirikba and to President Ankvab.On 5 July 2016, Nicaragua's new ambassador Juan Ernesto Vasquez Araya presented his credentials to Chirikba and to President Raul Khajimba, and invited Khajimba to visit Nicaragua. During the occasion, Chirikba expressed Abkhazia's intention to open a diplomatic mission in Managua.",https://en.wikipedia.org/wiki/Abkhazia%E2%80%93Nicaragua_relations,Abkhazia–Nicaragua relations
Greece–Nicaragua relations are foreign relations between Greece and Nicaragua.  Diplomatic relations were officially established on 2 July 1965. Greece is represented in Nicaragua through its embassy in Mexico City. Nicaragua is represented in Greece through its embassy in Rome.,https://en.wikipedia.org/wiki/Greece%E2%80%93Nicaragua_relations,Greece–Nicaragua relations
"Panama–United States relations are bilateral relations between Panama and the United States.
According to the 2012 U.S. Global Leadership Report, 32% of Panamanian people approve of U.S. leadership, with 16% disapproving and 52% uncertain.",https://en.wikipedia.org/wiki/Panama%E2%80%93United_States_relations,Panama–United States relations
"India–Panama relations refer to the bilateral relations between India and Panama. 
Panama is the first country in Central America where India established a resident embassy in 1973.  Panama has an embassy in New Delhi, and a consulate-general in Mumbai.",https://en.wikipedia.org/wiki/India%E2%80%93Panama_relations,India–Panama relations
"China–Panama relations are the bilateral relationships between the People's Republic of China and Republic of Panama. The relations between Panama and the Qing dynasty began in 1909 and modern relations began on 2 January 1922 between Panama and the Beiyang government of China. Following the Chinese Civil War in 1949, relations were maintained in Taiwan and the other islands. After breaking off relations with the Republic of China in June 2017, Panama established diplomatic relations with the mainland government of the People's Republic of China. On 26 July 2017, PRC's Foreign Ministry spokesman said that the trade office of China in Panama has been upgraded to China's Embassy in Panama on 13 July and has started its business.On 13 June 2017, the government of Panama switched recognition from Taiwan to China, breaking all ties with the ROC. “History and socioeconomic reality” were cited as reasons. Varela said that the move was backed by diplomatic relationships dating from 1912 and that the move strengthened the existing relationships, despite the fact that those relationships were with the ROC, not the PRC.",https://en.wikipedia.org/wiki/China%E2%80%93Panama_relations,China–Panama relations
"Panama–Russia relations are the bilateral relationships between the two countries, Panama and Russia.  Panama has an embassy in Moscow. Russia has an embassy in Panama.  Both countries are full members of the United Nations.
According to Russia's Ministry of Foreign Affairs, about 1,000 Russian citizens live in Panama (both permanently and temporarily).",https://en.wikipedia.org/wiki/Panama%E2%80%93Russia_relations,Panama–Russia relations
"Mexico–Panama relations refers to the diplomatic relations between Mexico and Panama. Both nations are mutual members of the Association of Caribbean States, Community of Latin American and Caribbean States, Latin American Integration Association, Organization of Ibero-American States and the Organization of American States.",https://en.wikipedia.org/wiki/Mexico%E2%80%93Panama_relations,Mexico–Panama relations
"Canada–Panama relations are foreign relations between Canada and Panama.  The two countries established diplomatic relations in 1961. Canada has an embassy in Panama City which was opened in 1995. Prior to that date, the resident Canadian ambassador in Costa Rica has concurrent accreditation in Panama. Panama has an embassy in Ottawa and general consulates in Montreal, Toronto and Vancouver. Both countries are full members of the Organization of American States.
In August 2009, Canadian Prime Minister Stephen Harper and Panamanian President Ricardo Martinelli signed a bilateral free trade agreement known as the Canada–Panama Free Trade Agreement. However, the treaty was only formally ratified by the Parliament of Canada three years later and entered into force on April 1, 2013. In 2010, 2011 and 2012, the total yearly trade between the two countries was estimated to be between 200M$ and 250M$.In 2008, Canada and Panama made an air transport agreement. This agreement put into place a new, modern framework for scheduled air services between Canada and Panama. This agreement is responsible for increase tourism since 2008, between Canada and Panama.",https://en.wikipedia.org/wiki/Canada%E2%80%93Panama_relations,Canada–Panama relations
Saint Kitts and Nevis – United States relations are bilateral relations between Saint Kitts and Nevis and the United States.,https://en.wikipedia.org/wiki/Saint_Kitts_and_Nevis%E2%80%93United_States_relations,Saint Kitts and Nevis–United States relations
Saint Lucia – United States relations are bilateral relations between Saint Lucia and the United States. Larry Leon Palmer is the U.S. Ambassador to St. Lucia.,https://en.wikipedia.org/wiki/Saint_Lucia%E2%80%93United_States_relations,Saint Lucia–United States relations
"India–Saint Lucia relations refers to the international relations that exist between India and Saint Lucia. The Embassy of India in Paramaribo, Suriname is concurrently accredited to Saint Lucia.",https://en.wikipedia.org/wiki/India%E2%80%93Saint_Lucia_relations,India–Saint Lucia relations
"Mexico–Saint Lucia relations refers to the diplomatic relations between the United Mexican States and Saint Lucia. Both nations are members of the Association of Caribbean States, Organization of American States and the United Nations.",https://en.wikipedia.org/wiki/Mexico%E2%80%93Saint_Lucia_relations,Mexico–Saint Lucia relations
"Saint Lucia–Spain relations are the bilateral and diplomatic relations between these two countries. Saint Lucia does not have an embassy resident in Spain, but the Saint Lucia embassy in United Kingdom was accredited to Spain. Spain also has no embassy residing in Granada, but the Spanish embassy in Port of Spain, Trinidad and Tobago is accredited to this country, in addition Spain has a consulate in Castries, St. Lucia.",https://en.wikipedia.org/wiki/Saint_Lucia%E2%80%93Spain_relations,Saint Lucia–Spain relations
"Saint Vincent and the Grenadines – United States relations are bilateral relations between Saint Vincent and the Grenadines and the United States.
The United States and St. Vincent have solid bilateral relations. Both governments are concerned with eradicating local marijuana cultivation and combating the illegal drug trade. In 1995, the United States and St. Vincent signed a maritime law enforcement agreement. In 1996, the Government of St. Vincent and the Grenadines signed an extradition treaty with the United States. In 1997, the two countries signed a mutual legal assistance treaty.
The United States supports the Government of St. Vincent and the Grenadines' efforts to expand its economic base and to provide a higher standard of living for its citizens. U.S. assistance is channeled primarily through multilateral agencies such as the World Bank. The United States has 10 Peace Corps volunteers in St. Vincent and the Grenadines, working in primary literacy education. The U.S. military also provides assistance through construction and humanitarian civic action projects.
A relatively small number of Americans—fewer than 1,000—reside on the islands.
Principal U.S. Embassy Officials include:

United States Ambassador—Linda S. Taglialatela
Deputy Chief of Mission—O.P. Garza
Political/Economic Counselor—Ian Campbell
Consul General—Clyde Howard Jr.
Regional Labor Attaché—Jake Aller
Commercial Affairs—Jake Aller
Public Affairs Officer—John Roberts
Peace Corps Director—Kate Raftery",https://en.wikipedia.org/wiki/Saint_Vincent_and_the_Grenadines%E2%80%93United_States_relations,Saint Vincent and the Grenadines–United States relations
"India–Saint Vincent and the Grenadines relations refers to the international relations that exist between India and Saint Vincent and the Grenadines. The Embassy of India in Paramaribo, Suriname is concurrently accredited to Saint Vincent and the Grenadines.",https://en.wikipedia.org/wiki/India%E2%80%93Saint_Vincent_and_the_Grenadines_relations,India–Saint Vincent and the Grenadines relations
"Mexico–Saint Vincent and the Grenadines relations refers to the diplomatic relations between the United Mexican States and Saint Vincent and the Grenadines. Both nations are members of the Association of Caribbean States, Organization of American States and the United Nations.",https://en.wikipedia.org/wiki/Mexico%E2%80%93Saint_Vincent_and_the_Grenadines_relations,Mexico–Saint Vincent and the Grenadines relations
"The Georgia–Saint Vincent and the Grenadines relations are the diplomatic relations between Georgia, in Eastern Europe, and Saint Vincent and the Grenadines, in the Caribbean Sea.",https://en.wikipedia.org/wiki/Georgia%E2%80%93Saint_Vincent_and_the_Grenadines_relations,Georgia–Saint Vincent and the Grenadines relations
The bilateral relations between the Republic of India and the Republic of Trinidad and Tobago have considerably expanded in recent years with both nations building strategic and commercial ties. Both nations formally established diplomatic relations in 1962.,https://en.wikipedia.org/wiki/India%E2%80%93Trinidad_and_Tobago_relations,India–Trinidad and Tobago relations
Dominica-Trinidad and Tobago relations refers to the bilateral relations between Dominica and Trinidad and Tobago. The two nations have diplomatic relations through Trinidad and Tobago's consulate in Roseau. Both nations are a member of Organization of American States and CARICOM.,https://en.wikipedia.org/wiki/Dominica%E2%80%93Trinidad_and_Tobago_relations,Dominica–Trinidad and Tobago relations
"Trinidad and Tobago–Venezuela relations refers to the bilateral relations between the Republic of Trinidad and Tobago and the Bolivarian Republic of Venezuela. Trinidad and Tobago has an Embassy in Caracas and Venezuela has an embassy in Port of Spain.

",https://en.wikipedia.org/wiki/Trinidad_and_Tobago%E2%80%93Venezuela_relations,Trinidad and Tobago–Venezuela relations
"Bilateral relations between the countries of France and Trinidad and Tobago have existed for about two hundred years.  Currently, France has an embassy in Port of Spain. Trinidad and Tobago is represented in France through its embassy in Brussels (Belgium).  Trinidad and Tobago also has bilateral investment agreements with France.",https://en.wikipedia.org/wiki/France%E2%80%93Trinidad_and_Tobago_relations,France–Trinidad and Tobago relations
"Trinidad and Tobago – United States relations are bilateral relations between Trinidad and Tobago and the United States.
The United States and Trinidad and Tobago enjoy cordial relations. U.S. interests here and throughout the hemisphere focus on increasing investment and trade, and ensuring more stable supplies of energy. They also include enhancing Trinidad and Tobago's political and social stability and positive regional role through assistance in drug interdiction, health issues, and legal affairs. The U.S. embassy was established in Port of Spain in 1962, replacing the former consulate general.",https://en.wikipedia.org/wiki/Trinidad_and_Tobago%E2%80%93United_States_relations,Trinidad and Tobago–United States relations
Jamaica–Trinidad and Tobago relations are bilateral relations with current and historical relationship between Jamaica and the Trinidad and Tobago. Trinidad and Tobago has a high commission in Kingston and Jamaica has a high commission in Port of Spain. Both countries are members of CARICOM and Community of Latin American and Caribbean States.,https://en.wikipedia.org/wiki/Jamaica%E2%80%93Trinidad_and_Tobago_relations,Jamaica–Trinidad and Tobago relations
"Canada–Trinidad and Tobago relations refers to the bilateral relations between Canada and Trinidad and Tobago. Both Countries established full diplomatic relations in August 1962 after Trinidad's Independence. Since establishing relations, Trinidad and Tobago Defense Force have trained alongside Canadian Forces. As of 2011, there were an estimated 68,225 Trinidadian and Tobagonian Canadians and 3,000-5,000 Canadians living in Trinidad and Tobago, 92% of which hold dual citizenship.",https://en.wikipedia.org/wiki/Canada%E2%80%93Trinidad_and_Tobago_relations,Canada–Trinidad and Tobago relations
"China–United States relations (simplified Chinese: 中美关系; traditional Chinese: 中美關係; pinyin: Zhōngměi Guānxì), also known as U.S.–Chinese relations, Chinese–U.S. relations, or Sino-American relations, refers to international relations between China and the United States. The history of the relationship can be traced back to when the United States first gained independence. The relationship between the two countries have been, until the last years, quite strong, complex and even somewhat positive in various aspects. Both countries used to have an extremely extensive economic partnership, and the great amount of trade between the two countries necessitated for constructive political relations, yet significant issues do exist. It is a relationship of economic cooperation, hegemonic rivalry in the Pacific, and mutual suspicion over the other's intentions. Therefore, each nation has adopted a wary attitude regarding the other as a potential adversary; whilst maintaining an extremely strong economic partnership at the same time. It has been described by world leaders and academics as the world's most important bilateral relationship of the 21st century.As of 2019, the United States has the world's largest economy and China has the second largest, although China has a larger GDP when measured by PPP. Historically, relations between the two countries have generally been stable with some periods of open conflict, most notably during the Korean War and the Vietnam War. Currently, China and the United States have mutual political, economic, and security interests, including but not limited to the proliferation of nuclear weapons, although there are unresolved concerns relating to the role of democracy in government in China and human rights in both respective countries. China is the second largest foreign creditor of the United States after Japan. The two countries remain in dispute over territorial issues in the South China Sea.According to a 2017 BBC World Service poll, 33% of the Chinese view America's influence positively, with 61% expressing a negative view. Likewise, only 22% of Americans view China's influence positively and 70% negatively.
According to a 2019 survey by the Pew Research Center, 26% of Americans have a favorable view of China, with 60% expressing an unfavorable view. The poll also found that 24% of Americans see China as the number one threat to the US. Relations with China began under George Washington, leading to the 1845 Treaty of Wangxia. The U.S. was allied to the Republic of China during the Pacific War, but, after the Communist victory in the mainland in the Chinese Civil War, fought a major armed conflict with the People's Republic of China in the Korean War, and did not establish relations with the People's Republic of China for 25 years, until Richard Nixon's 1972 visit to China. Since Nixon's visit, every successive U.S. president, with the exception of Jimmy Carter, has toured China. Relations with China have strained under Barack Obama's Asia pivot strategy, U.S. support for Japan in the Senkaku Islands dispute. Despite tensions during his term, the Chinese population's favorability of the U.S. stood at 51% in Obama's last year of 2016, only to dip during the Trump Administration.The relations deteriorated sharply under President Donald Trump, whose administration launched a trade war against China, banned US companies from selling equipment to Huawei, increased visa restrictions on Chinese nationality students and scholars and designated China as a ""currency manipulator"". During the Trump administration, and especially since the US-China trade war began, political observers have started to warn that a new cold war is emerging. Michael D. Swaine warned in 2019, ""The often positive and optimistic forces, interests, and beliefs that sustained bilateral ties for decades are giving way to undue pessimism, hostility, and a zero-sum mindset in almost every area of engagement."" However by 2020, the two countries have started to take steps in order to repair the relations; U.S. lifted its currency manipulator designation on China in 13 January 2020, and both sides signed the US–China Phase One trade deal in 15 January.",https://en.wikipedia.org/wiki/China%E2%80%93United_States_relations,China–United States relations
"Cuba–United States relations are bilateral relations between the Republic of Cuba and the United States of America. Cuba and the United States restored diplomatic relations on 20 July 2015, relations which had been severed in 1961 during the Cold War. U.S. diplomatic representation in Cuba is handled by the United States Embassy in Havana, and there is a similar Cuban Embassy in Washington, D.C. The United States, however, continues to maintain its commercial, economic, and financial embargo, making it illegal for U.S. corporations to do business with Cuba.
The hold of the Spanish Empire on possessions in the Americas was reduced in the 1820s as a result of the Spanish American wars of independence; only Cuba and Puerto Rico remained under Spanish rule until the Spanish–American War (1898) that resulted from the Cuban War of Independence. Under the Treaty of Paris, Cuba became a U.S. protectorate from 1898–1902; the U.S. gained a position of economic and political dominance over the island, which persisted after it became formally independent in 1902.
Following the Cuban Revolution of 1959, bilateral relations deteriorated substantially. In 1961, the U.S. severed diplomatic ties with Cuba and began pursuing covert operations to topple the Cuban government. In October 1960, the U.S. imposed and subsequently tightened a comprehensive set of restrictions and bans against the Cuban government as retaliation for the nationalization of U.S. corporations' property by Cuba. The 1961 Bay of Pigs Invasion, the 1962 Cuban Missile Crisis, and American efforts to stand up to Fidel Castro's attempts to spread communism throughout Latin America and Africa, are main highlights of U.S. antagonism towards Cuba during the Cold War, although Nixon, Ford, Kennedy, and Johnson resorted to back-channel talks with the Cuban government during the Cold War.On 17 December 2014, U.S. President Barack Obama and Cuban President Raúl Castro announced the beginning of a process of normalizing relations between Cuba and the U.S., which media sources have named ""the Cuban Thaw"". Negotiated in secret in Canada and the Vatican City over several preceding months, and with the assistance of Pope Francis, the agreement led to the lifting of some U.S. travel restrictions, fewer restrictions on remittances, access to the Cuban financial system for U.S. banks, and the establishment of a U.S. embassy in Havana, which closed after Cuba became closely allied with the USSR in 1961. The countries' respective ""interests sections"" in one another's capitals were upgraded to embassies on 20 July 2015. On 20 March 2016, President Barack Obama visited Cuba, becoming the first U.S. President in 88 years to visit the island.On 16 June 2017 President Donald Trump announced that he was suspending the policy for unconditional sanctions relief for Cuba, while also leaving the door open for a ""better deal"" between the U.S. and Cuba. On 8 November 2017, it was announced that the business and travel restrictions which were loosened by the Obama administration would be reinstated and they went into effect on 9 November. On 4 June 2019, the Trump administration announced new restrictions on American travel to Cuba.A 2016 survey shows that 77% of Cubans have a favorable view of the United States, with only 4% expressing an unfavorable view.",https://en.wikipedia.org/wiki/Cuba%E2%80%93United_States_relations,Cuba–United States relations
"India–United States relations, also known as Indian–American relations or Indo–American relations, refers to the international relations between the Republic of India and the United States of America.
Prominent leaders of India's freedom movement had friendly relations with the United States of America which continued well after independence from the United Kingdom in 1947. In 1954, the United States made Pakistan a Central Treaty Organization (CENTO) treaty-ally. India cultivated strategic and military relations with the Soviet Union to counter Pakistan–United States relations. In 1961, India became a founding member of the Non-Aligned Movement to avoid involvement in the Cold War power-play between the United States and the Soviet Union. The Nixon administration's support for Pakistan during the Indo-Pakistani War of 1971 affected relations until the dissolution of the Soviet Union in 1991. In the 1990s, Indian foreign policy adapted to the unipolar world and developed closer ties with the United States.
In the twenty-first century, Indian foreign policy has sought to leverage India's strategic autonomy in order to safeguard sovereign rights and promote national interests within a multi-polar world. Under the administrations of Presidents George W. Bush and Barack Obama, the United States has demonstrated accommodation to India's core national interests and acknowledged outstanding concerns.Increase in bilateral trade & investment, co-operation on global security matters, inclusion of India in decision-making on matters of global governance (United Nations Security Council), upgraded representation in trade & investment forums (World Bank, IMF, APEC), admission into multilateral export control regimes (MTCR, Wassenaar Arrangement, Australia Group) and support for admission in the Nuclear Suppliers Group and joint-manufacturing through technology sharing arrangements have become key milestones and a measure of speed and advancement on the path to closer US–India relations. In 2016, India and United States signed the Logistics Exchange Memorandum of Agreement and India was declared a Major Defense Partner of the United States.According to Gallup's annual World Affairs survey, India is perceived by Americans as their sixth favorite nation in the world, with 71% of Americans viewing India favorably in 2015. Gallup polls found that 74% of Americans viewed India favorably in 2017 and 72% in 2019.In the year 2017, bilateral trade (in both goods & services) grew by 9.8% to reach US$126,100,000,000. India's exports to the US stood at US$76,700,000,000 while USA's exports to India stood at US$49,400,000,000",https://en.wikipedia.org/wiki/India%E2%80%93United_States_relations,India–United States relations
"Israel–United States relations refers to the bilateral relationship between Israel and the United States. Since the 1960s the United States has been very strong supporter of Israel, and promoted good relations between Israel and Jordan, Lebanon and Egypt, while holding off the hostility from other Middle Eastern nations, especially Syria and Iran. The relations are a very important factor in the United States government's overall policy in the Middle East, and Congress has placed considerable importance on the maintenance of a close and supportive relationship.
Since 1985, the United States has provided nearly US$3 billion in grants annually to Israel, with Israel being the largest annual recipient of American aid from 1976 to 2004 and the largest cumulative recipient of aid ($142.3 billion, not inflation-adjusted) since World War II. Seventy-four percent of these funds must be spent purchasing US goods and services. More recently, in fiscal year 2019, the US provided $3.8 billion in foreign military aid to Israel. Israel also benefits from about $8 billion of loan guarantees. Almost all US aid to Israel is now in the form of military assistance, while in the past it also received significant economic assistance. Strong congressional support for Israel has resulted in Israel receiving benefits not available to other countries.In addition to financial and military aid, the United States also provides political support to Israel, having used its United Nations Security Council veto power 42 times with respect to resolutions relating to Israel, out of a total 83 times in which its veto has ever been used. Between 1991 and 2011, 15 vetos were used to protect Israel out of 24 in total.Bilateral relations have evolved from an initial US policy of sympathy and support for the creation of a Jewish homeland in 1948 to an unusual partnership that links a small but militarily powerful Israel, dependent on the United States for its economic and military strength, with the American superpower trying to balance other competing interests in the region, including Russia's intentions. Others maintain that Israel is a strategic ally, and that US relations with Israel strengthen the US presence in the Middle East. Israel is one of the United States' two original major non-NATO allies in the Middle East. Late Republican Senator Jesse Helms used to call Israel ""America's aircraft carrier in the Middle East"", when explaining why the United States viewed Israel as such a strategic ally, saying that the military foothold in the region offered by the Jewish State alone justified the military aid that the United States grants Israel every year. Currently, there are seven major non-NATO allies in the Greater Middle East.

",https://en.wikipedia.org/wiki/Israel%E2%80%93United_States_relations,Israel–United States relations
"Iran and the United States have had no formal diplomatic relations since 1980. Pakistan serves as Iran's protecting power in the United States, while Switzerland serves as the United States' protecting power in Iran. Contacts are carried out through the Iranian Interests Section of the Pakistani Embassy in Washington, D.C., and the US Interests Section of the Swiss Embassy in Tehran. As of 2018, Supreme Leader of Iran Ali Khamenei banned direct talks with the United States. 
Relations between the two nations began in the mid-to-late nineteenth century, when Persia was known to the west as Iran. Initially, while Persia was very wary of British and Russian colonial interests during the Great Game, the United States was seen as a more trustworthy foreign power, and the Americans Arthur Millspaugh and Morgan Shuster were even appointed treasurers-general by the Shahs of the time. During World War II, Persia was invaded by the United Kingdom and the Soviet Union, both US allies, but relations continued to be positive after the war until the later years of the government of Mohammad Mosaddegh, who was overthrown by a coup organized by the Central Intelligence Agency and aided by the MI6. This was followed by an era of very close alliance and friendship between Shah Mohammad Reza Pahlavi's regime and the US government, Persia being one of the US' closest allies, which was in turn followed by a dramatic reversal and disagreement between the two countries after the 1979 Iranian Revolution.Opinions differ as to the cause of the cooling in relations. Iranian explanations include everything from the natural and unavoidable conflict between the Islamic Revolution on the one hand, and perceived American arrogance and desire for global hegemony on the other. Other explanations include the Iranian government's need for an external bogeyman to furnish a pretext for domestic repression against pro-democratic forces and to bind the government to its loyal constituency. The United States attributes the worsening of relations to the 1979-81 Iran hostage crisis, Iran's repeated human rights abuses since the Islamic Revolution, and its growing influence in the Middle East.Since 1995, the United States has had an embargo on trade with Iran. In 2015 the United States led successful negotiations for a nuclear deal (the Joint Comprehensive Plan of Action) intended to dismantle Iran's nuclear weapons capabilities, and when Iran complied in 2016, sanctions on Iran were lifted. The Trump administration withdrew from the nuclear deal and re-imposed the sanctions in 2018. Since this time, relations between the United States and Iran have worsened, and the two countries came close to conflict during the 2019–20 Persian Gulf crisis.
According to a 2013 BBC World Service poll, 5% of Americans view Iranian influence positively, with 87% expressing a negative view, the most unfavorable perception of Iran in the world. On the other hand, research has shown that most Iranians hold a positive attitude about the American people, though not the US government. According to a 2019 survey by IranPoll, 13% of Iranians have a favorable view of the United States, with 86% expressing an unfavorable view. According to a 2018 Pew poll, 39% of Americans say that limiting the power and influence of Iran should be a top foreign policy priority. Relations tend to improve when the two countries have overlapping goals, such as repelling Sunni militants during the Iraq War and the intervention against ISIS.",https://en.wikipedia.org/wiki/Iran%E2%80%93United_States_relations,Iran–United States relations
"Japan–United States relations (米日関係, Beinichi Kankei) refers to international relations between Japan and the United States. Relations began in the late 18th and early 19th century, with the diplomatic but force-backed missions of U.S. ship captains James Glynn and Matthew C. Perry to the Tokugawa shogunate.
The countries maintained relatively cordial relations after that. Potential disputes were resolved. Japan acknowledged American control of Hawaii and the Philippines and the United States reciprocated regarding Korea. Disagreements about Japanese immigration to the U.S. were resolved in 1907. The two were allies against Germany in World War I.
Starting in 1931, tensions escalated. Japanese actions against China in 1931 and especially after 1937 during the Second Sino-Japanese War caused the United States, along with its allies Britain and the Netherlands, to cut off the oil and steel Japan needed for their military conquests. Japan responded with attacks on the Allies, including the surprise attack on Pearl Harbor on December 7, 1941, which heavily damaged the US naval base at Pearl Harbor, opening the Pacific theater of World War II. The United States made a massive investment in naval power and systematically destroyed Japan's offensive capabilities while island hopping across the Pacific. To force a surrender, the Americans systematically bombed Japanese cities, culminating in the atomic bombings of Hiroshima and Nagasaki in August 1945. Japan surrendered, and was subjected to seven years of military occupation by the United States, during which the American occupiers under General Douglas MacArthur eliminated the military factor and rebuilt the economic and political systems so as to transform Japan into a democracy.
In the 1950s and 1960s Japan, while neutral, grew rapidly by supplying American wars in Korea and Vietnam.  The trade relationship has particularly prospered since then, with Japanese automobiles and consumer electronics being especially popular, and Japan became the world's second economic power after the United States. (In 2010 it dropped to third place after China).
From the late 20th century and onwards, the United States and Japan have firm and very active political, economic and military relationships. The United States considers Japan to be one of its closest allies and partners.  Japan is one of the most pro-American nations in the world, with 85% of Japanese people viewing the U.S. and 87% viewing Americans favorably in 2011, 73% viewing Americans favorably and 69% viewing the U.S. favorably in 2013, and 75% viewing Americans favorably and 57% viewing the U.S. favorably in 2017. Most Americans generally perceive Japan positively, with 81% viewing Japan favorably in 2013, the most favorable perception of Japan in the world, after Indonesia.In recent years, Japanese Prime Minister Shinzō Abe has enjoyed good relations with U.S. Presidents Barack Obama and Donald Trump, with several friendly meetings in the United States and Japan, and other international conferences. In May 2019, President Trump became the first foreign leader to meet the new Emperor Naruhito.",https://en.wikipedia.org/wiki/Japan%E2%80%93United_States_relations,Japan–United States relations
